No errors
No warnings
183 ms
data source=metars
4538 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KTIK 180706Z AUTO 18007KT 5SM BR OVC002 03/02 A3011 RMK AO2,KTIK,2014-12-18T07:06:00Z,35.42,-97.37,3.0,2.0,180,7,,5.0,30.109253,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,394.0
RJOC 180705Z 34014KT 7000 -SHSN FEW010 SCT025 FEW025CB BKN040 02/M01 Q1028 RMK 1CU010 3CU025 1CB025 5CU040 A3037 CB 10KM N MOV S,RJOC,2014-12-18T07:05:00Z,35.42,132.87,2.0,-1.0,340,14,,4.35,30.35433,,,,,,,,,,-SHSN,FEW,1000,SCT,2500,FEW,2500,BKN,4000,MVFR,,,,,,,,,,,,SPECI,5.0
MUCL 180705Z AUTO 03007KT 23/19 Q1018,MUCL,2014-12-18T07:05:00Z,21.63,-81.55,23.0,19.0,30,7,,,30.059055,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,5.0
YBHI 180705Z AUTO 23017G31KT 9999 // SCT115 31/03 Q1009,YBHI,2014-12-18T07:05:00Z,-32.0,141.47,31.0,3.0,230,17,31,6.21,29.793306,,,TRUE,,,,,,,,SCT,11500,,,,,,,VFR,,,,,,,,,,,,METAR,292.0
YARG 180705Z AUTO 22011KT 9999 // SCT023 BKN066 OVC099 26/25 Q1009,YARG,2014-12-18T07:05:00Z,-16.63,128.45,26.0,25.0,220,11,,6.21,29.793306,,,TRUE,,,,,,,,SCT,2300,BKN,6600,OVC,9900,,,VFR,,,,,,,,,,,,SPECI,165.0
YCAS 180705Z AUTO 23016KT //// // ////// 21/19 Q1009,YCAS,2014-12-18T07:05:00Z,-28.88,153.07,21.0,19.0,230,16,,,29.793306,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,26.0
KNMT 1218 DH0700/PPH M,KNMT,2014-12-18T07:04:03Z,28.25,-98.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,79.0
RJOE 180704Z 33013KT 9999 -SHSN FEW020 SCT035 04/M03 Q1023 RMK 2CU020 3CU035 A3021,RJOE,2014-12-18T07:04:00Z,34.52,136.67,4.0,-3.0,330,13,,6.21,30.206694,,,,,,,,,,-SHSN,FEW,2000,SCT,3500,,,,,VFR,,,,,,,,,,,,SPECI,9.0
YHUG 180704Z AUTO 24020G30KT //// // ////// 29/20 Q1009,YHUG,2014-12-18T07:04:00Z,-20.82,144.23,29.0,20.0,240,20,30,,29.793306,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,318.0
LIBG 180704Z 16002KT 9999 FEW032 06/06 Q1015,LIBG,2014-12-18T07:04:00Z,40.52,17.38,6.0,6.0,160,2,,6.21,29.970472,,,,,,,,,,,FEW,3200,,,,,,,VFR,,,,,,,,,,,,SPECI,69.0
RJSN 180703Z 31023G33KT 9999 VCSH FEW006 SCT015 BKN025 04/00 Q1018 RMK 1ST006 3CU015 5CU025 A3008,RJSN,2014-12-18T07:03:00Z,37.95,139.12,4.0,0.0,310,23,33,6.21,30.059055,,,,,,,,,,VCSH,FEW,600,SCT,1500,BKN,2500,,,MVFR,,,,,,,,,,,,METAR,4.0
KAFF 180702Z AUTO 00000KT 6SM BR OVC003 M02/M02 A2998 RMK AO2 SNE02,KAFF,2014-12-18T07:02:00Z,38.97,-104.82,-2.0,-2.0,0,0,,6.0,29.97933,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,2003.0
PAKF 180701Z AUTO 30010KT 9SM -RA SCT055 SCT090 OVC110 04/M01 A2931 RMK AO2 RAB01 SLP018 P0000 T00441011 $,PAKF,2014-12-18T07:01:00Z,54.85,-163.42,4.4,-1.1,300,10,,9.0,29.309055,1001.8,,TRUE,TRUE,TRUE,,,,,-RA,SCT,5500,SCT,9000,OVC,11000,,,VFR,,,,,,0.0050,,,,,,METAR,6.0
PAIK 180701Z AUTO 08005KT 4SM -SN BR SCT017 OVC025 M09/M10 A2970 RMK AO2 SLP100 P0000 T10891100 FZRANO,PAIK,2014-12-18T07:01:00Z,66.98,-160.43,-8.9,-10.0,80,5,,4.0,29.698818,1010.0,,TRUE,TRUE,,,,TRUE,,-SN BR,SCT,1700,OVC,2500,,,,,MVFR,,,,,,0.0050,,,,,,METAR,51.0
PABA 180701Z AUTO 03003KT 9SM -SN CLR M19/M21 A2988 RMK AO2 SLP118 P0000 T11891211 FZRANO,PABA,2014-12-18T07:01:00Z,70.13,-143.58,-18.9,-21.1,30,3,,9.0,29.878937,1011.8,,TRUE,TRUE,,,,TRUE,,-SN,CLR,,,,,,,,VFR,,,,,,0.0050,,,,,,METAR,2.0
WARQ 180700Z 31010KT 8000 FEW015 SCT015 32/25 1007 CB AND RA TO S + SW,WARQ,2014-12-18T07:00:00Z,-7.52,110.75,32.0,25.0,310,10,,4.97,,,,,,,,,,,RA,FEW,1500,SCT,1500,,,,,MVFR,,,,,,,,,,,,METAR,128.0
WIHH 180700Z 36006KT 6000 FEW017 29/25 Q1008 NOSIG,WIHH,2014-12-18T07:00:00Z,-6.25,106.88,29.0,25.0,360,6,,3.73,29.763779,,,,,,TRUE,,,,,FEW,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,25.0
SBUR 180700Z 03005KT CAVOK 22/19 Q1013,SBUR,2014-12-18T07:00:00Z,-19.77,-47.97,22.0,19.0,30,5,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,807.0
SBUL 180700Z 02005KT 9999 FEW015 BKN070 21/19 Q1014,SBUL,2014-12-18T07:00:00Z,-18.87,-48.22,21.0,19.0,20,5,,6.21,29.940945,,,,,,,,,,,FEW,1500,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,922.0
SBSR 180700Z 00000KT CAVOK 24/19 Q1010,SBSR,2014-12-18T07:00:00Z,-20.8,-49.4,24.0,19.0,0,0,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,543.0
SBSC 180700Z 35002KT CAVOK 20/18 Q1009,SBSC,2014-12-18T07:00:00Z,-22.92,-43.72,20.0,18.0,350,2,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
SBML 180700Z 15008KT CAVOK 23/17 Q1011,SBML,2014-12-18T07:00:00Z,-22.18,-49.92,23.0,17.0,150,8,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,647.0
SBMK 180700Z 00000KT CAVOK 20/18 Q1014,SBMK,2014-12-18T07:00:00Z,-16.7,-43.82,20.0,18.0,0,0,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,646.0
SBME 180700Z 04008KT CAVOK 20/18 Q1010,SBME,2014-12-18T07:00:00Z,-22.35,-41.77,20.0,18.0,40,8,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
SBDN 180700Z 29002KT CAVOK 22/20 Q1009,SBDN,2014-12-18T07:00:00Z,-22.18,-51.43,22.0,20.0,290,2,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,435.0
SBBU 180700Z 00000KT CAVOK 22/20 Q1010,SBBU,2014-12-18T07:00:00Z,-22.32,-49.07,22.0,20.0,0,0,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,590.0
SBBH 180700Z 11006KT CAVOK 20/17 Q1014,SBBH,2014-12-18T07:00:00Z,-19.85,-43.95,20.0,17.0,110,6,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,785.0
SBAF 180700Z 29003KT 7000 FEW020 SCT080 20/18 Q1009,SBAF,2014-12-18T07:00:00Z,-22.87,-43.37,20.0,18.0,290,3,,4.35,29.793306,,,,,,,,,,,FEW,2000,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,34.0
SBPJ 180700Z VRB03KT 9999 FEW010 FEW045TCU BKN090 23/20 Q1011,SBPJ,2014-12-18T07:00:00Z,-10.28,-48.37,23.0,20.0,0,3,,6.21,29.852362,,,,,,,,,,,FEW,1000,FEW,4500,BKN,9000,,,VFR,,,,,,,,,,,,METAR,236.0
SBAN 180700Z 02003KT 9999 FEW010 18/17 Q1015,SBAN,2014-12-18T07:00:00Z,-16.22,-48.97,18.0,17.0,20,3,,6.21,29.970472,,,,,,,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,1137.0
SBCF 180700Z 07006KT 9999 SCT025 BKN100 21/15 Q1014,SBCF,2014-12-18T07:00:00Z,-19.63,-43.97,21.0,15.0,70,6,,6.21,29.940945,,,,,,,,,,,SCT,2500,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,828.0
LPLA 180700Z /////KT 9999 FEW015 SCT026 BKN037 15/13 Q1028,LPLA,2014-12-18T07:00:00Z,38.77,-27.1,15.0,13.0,,,,6.21,30.35433,,,,,,,,,,,FEW,1500,SCT,2600,BKN,3700,,,VFR,,,,,,,,,,,,SPECI,55.0
FQQL 180700Z 29006KT 250V320 9999 SCT020 BKN100 30/26 Q1012,FQQL,2014-12-18T07:00:00Z,-17.87,36.87,30.0,26.0,290,6,,6.21,29.88189,,,,,,,,,,,SCT,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,16.0
SAZN 180700Z 25006KT CAVOK 20/05 Q1012,SAZN,2014-12-18T07:00:00Z,-38.95,-68.15,20.0,5.0,250,6,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,271.0
FSPP 180700Z 29015KT //// //// 28/23 Q1012,FSPP,2014-12-18T07:00:00Z,-4.32,55.7,28.0,23.0,290,15,,,29.88189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,4.0
GMMC 180700Z /////KT CAVOK 11/10 Q1025,GMMC,2014-12-18T07:00:00Z,33.57,-7.67,11.0,10.0,,,,6.21,30.265747,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,62.0
HKMO 180700Z 36004KT 9999 SCT022 30/24 Q1013 NOSIG,HKMO,2014-12-18T07:00:00Z,-4.02,39.62,30.0,24.0,360,4,,6.21,29.911417,,,,,,TRUE,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
CZSM 180700Z AUTO 11002KT M09/M11 RMK AO1 SOG 24 8001 SLP079 T10941110,CZSM,2014-12-18T07:00:00Z,60.03,-111.93,-9.4,-11.0,110,2,,,,1007.9,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,203.0
CXWM 180700Z AUTO 19007KT M07/M09 RMK AO1 T10731088,CXWM,2014-12-18T07:00:00Z,49.5,-112.12,-7.3,-8.8,190,7,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,944.0
CXTH 180700Z AUTO 00000KT M07/M08 RMK AO1 T10741079,CXTH,2014-12-18T07:00:00Z,53.63,-111.68,-7.4,-7.9,0,0,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,678.0
CXFM 180700Z AUTO 15008KT M08/M09 RMK AO1 T10841091,CXFM,2014-12-18T07:00:00Z,49.48,-111.48,-8.4,-9.1,150,8,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,881.0
CXDB 180700Z AUTO 25007KT M06/M07 RMK AO1 T10581066,CXDB,2014-12-18T07:00:00Z,49.05,-112.82,-5.8,-6.6,250,7,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1310.0
CXAK 180700Z AUTO 22003KT M09/M10 RMK AO1 T10921101,CXAK,2014-12-18T07:00:00Z,52.35,-112.6,-9.2,-10.1,220,3,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,795.0
CPRO 180700Z AUTO 00000KT M11/M11 RMK AO1 T11061114,CPRO,2014-12-18T07:00:00Z,50.83,-112.05,-10.6,-11.4,0,0,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,714.0
SAAR 180700Z 14003KT CAVOK 18/15 Q1012,SAAR,2014-12-18T07:00:00Z,-32.92,-60.77,18.0,15.0,140,3,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
FNBG 180700Z 28004KT 9999 FEW020 BKN100 28/20 Q1014,FNBG,2014-12-18T07:00:00Z,-12.62,13.4,28.0,20.0,280,4,,6.21,29.940945,,,,,,,,,,,FEW,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,36.0
FNSO 180700Z 17004KT 9999 FEW011 BKN100 27/23 Q////,FNSO,2014-12-18T07:00:00Z,-6.13,12.37,27.0,23.0,170,4,,6.21,,,,,,,,,,,,FEW,1100,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,5.0
FNHU 180700Z 00000KT 9999 FEW018 BKN070 17/16 Q1024,FNHU,2014-12-18T07:00:00Z,-12.82,15.77,17.0,16.0,0,0,,6.21,30.236221,,,,,,,,,,,FEW,1800,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,1701.0
FNBC 180700Z 29005KT 7000 OVC011 22/22 Q1015,FNBC,2014-12-18T07:00:00Z,-6.27,14.25,22.0,22.0,290,5,,4.35,29.970472,,,,,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,567.0
FNMO 180700Z 00000KT 9999 OVC015 22/18 Q1014,FNMO,2014-12-18T07:00:00Z,-15.27,12.15,22.0,18.0,0,0,,6.21,29.940945,,,,,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,64.0
FNSA 180700Z 00000KT 9999 BKN023 21/18 Q1014,FNSA,2014-12-18T07:00:00Z,-9.68,20.43,21.0,18.0,0,0,,6.21,29.940945,,,,,,,,,,,BKN,2300,,,,,,,MVFR,,,,,,,,,,,,METAR,1093.0
FNUG 180700Z 18006KT 3000 BR OVC012 22/20 Q1017,FNUG,2014-12-18T07:00:00Z,-7.6,15.28,22.0,20.0,180,6,,1.86,30.029528,,,,,,,,,,BR,OVC,1200,,,,,,,IFR,,,,,,,,,,,,METAR,829.0
GMAT 180700Z 08004KT CAVOK 11/05 Q1023 NOSIG,GMAT,2014-12-18T07:00:00Z,28.43,-11.15,11.0,5.0,80,4,,6.21,30.206694,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,200.0
FBMN 180700Z 35007KT CAVOK 24/19 Q1015,FBMN,2014-12-18T07:00:00Z,-19.97,23.42,24.0,19.0,350,7,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,900.0
FLKK 180700Z 33004KT 9999 SCT015 BKN100 22/18 Q1020 NOSIG,FLKK,2014-12-18T07:00:00Z,-15.32,28.45,22.0,18.0,330,4,,6.21,30.11811,,,,,,TRUE,,,,,SCT,1500,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,1154.0
FYLZ 180700Z AUTO 32003KT //// // ////// 14/12 Q1016,FYLZ,2014-12-18T07:00:00Z,-26.67,15.25,14.0,12.0,320,3,,,30.0,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,130.0
HKKS 180700Z 09003KT 9999 FEW021CB 23/14,HKKS,2014-12-18T07:00:00Z,-0.67,34.77,23.0,14.0,90,3,,6.21,,,,,,,,,,,,FEW,2100,,,,,,,VFR,,,,,,,,,,,,METAR,1493.0
VTPO 180700Z 28002KT 8000 NSC 27/14 Q1015,VTPO,2014-12-18T07:00:00Z,17.23,99.82,27.0,14.0,280,2,,4.97,29.970472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,54.0
DAAP 180700Z 00000KT CAVOK 05/M06 Q1023,DAAP,2014-12-18T07:00:00Z,26.72,8.62,5.0,-6.0,0,0,,6.21,30.206694,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,558.0
FTTC 180700Z 16006KT CAVOK 25/M01 Q1015,FTTC,2014-12-18T07:00:00Z,13.83,20.85,25.0,-1.0,160,6,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,549.0
RJAW 180700Z RTD 34014KT 9999 FEW020 BKN030 BKN080 20/11 Q1018 RMK 1CU020 5CU030 6AC080 A3009,RJAW,2014-12-18T07:00:00Z,24.77,141.32,20.0,11.0,340,14,,6.21,30.059055,,,,,,,,,,,FEW,2000,BKN,3000,BKN,8000,,,MVFR,,,,,,,,,,,,METAR,116.0
CXKT 180700Z AUTO 06004KT 05/05 RMK AO1 3PAST HR 6041 SLP955 P0001 T00490047 50003,CXKT,2014-12-18T07:00:00Z,45.07,-64.48,4.9,4.7,60,4,,,,995.5,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,0.01,,,,,,METAR,49.0
CXTP 180700Z AUTO 13001KT M02/M03 RMK AO1 SOG 00 6011 SLP191 T10151027,CXTP,2014-12-18T07:00:00Z,48.55,-53.97,-1.5,-2.7,130,1,,,,1019.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,107.0
CXSR 180700Z AUTO 22006KT M01/M04 RMK AO1 SOG 31 1001 SLP087 T10141041,CXSR,2014-12-18T07:00:00Z,55.7,-119.23,-1.4,-4.1,220,6,,,,1008.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1015.0
CXRH 180700Z AUTO 14003KT M02/M05 RMK AO1 SOG 04 T10241047,CXRH,2014-12-18T07:00:00Z,49.57,-57.88,-2.4,-4.7,140,3,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,68.0
CXMY 180700Z AUTO 07/06 RMK AO1 5PAST HR M P0021 T00660059 50055,CXMY,2014-12-18T07:00:00Z,44.98,-62.48,6.6,5.9,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,5.5,,,,,0.21,,,,,,METAR,40.0
CXLL 180700Z AUTO 00000KT M24/M27 RMK AO1 SOG 35 3002 SLP060 T12421266,CXLL,2014-12-18T07:00:00Z,61.12,-122.85,-24.2,-26.6,0,0,,,,1006.0,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,183.0
CWIY 180700Z AUTO 01003KT M03/M03 RMK AO1 SLP060 T10301032 56016,CWIY,2014-12-18T07:00:00Z,47.13,-67.82,-3.0,-3.2,10,3,,,,1006.0,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,METAR,241.0
CWIJ 180700Z AUTO 11015KT M19/M21 RMK AO1 SOG 68 6006 PK WND 11020/0614 SLP132 T11911214,CWIJ,2014-12-18T07:00:00Z,65.77,-111.23,-19.1,-21.4,110,15,,,,1013.2,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,500.0
CWID 180700Z AUTO 00000KT M19/M21 RMK AO1 SLP066 T11861212 50001,CWID,2014-12-18T07:00:00Z,61.32,-117.6,-18.6,-21.2,0,0,,,,1006.6,,TRUE,TRUE,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,METAR,161.0
CWDT 180700Z AUTO 02004KT M05/M06 RMK AO1 SLP131 T10511055 55006,CWDT,2014-12-18T07:00:00Z,49.88,-71.25,-5.1,-5.5,20,4,,,,1013.1,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,METAR,399.0
CWCO 180700Z AUTO 32018G24KT M01/M02 RMK AO1 PK WND 32024/0657 SLP161 T10071022 51013,CWCO,2014-12-18T07:00:00Z,44.45,-80.17,-0.7,-2.2,320,18,24,,,1016.1,,TRUE,TRUE,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,METAR,221.0
CWXC 180700Z AUTO 36007KT M03/M04 RMK AO1 2PAST HR 5004 SLP092 P0001 T10251035 50002,CWXC,2014-12-18T07:00:00Z,48.88,-71.03,-2.5,-3.5,360,7,,,,1009.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,300.0
CWWK 180700Z AUTO 03004KT 06/05 RMK AO1 4PAST HR SOG 00 3005 SLP132 P0002 T00550054 50004,CWWK,2014-12-18T07:00:00Z,49.02,-122.78,5.5,5.4,30,4,,,,1013.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,0.02,,,,,,METAR,15.0
CWNC 180700Z AUTO 28008KT M00/M02 RMK AO1 SLP135 T10041019 53010,CWNC,2014-12-18T07:00:00Z,43.95,-78.17,-0.4,-1.9,280,8,,,,1013.5,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,METAR,78.0
CWLB 180700Z AUTO 17003KT M07/M08 RMK AO1 SOG 21 8006 SLP143 T10701076,CWLB,2014-12-18T07:00:00Z,54.77,-112.02,-7.0,-7.6,170,3,,,,1014.3,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,567.0
CWRU 180700Z AUTO 12022G27KT 07/03 RMK AO1 PK WND 12028/0608 SLP084 T00680029 56005,CWRU,2014-12-18T07:00:00Z,50.12,-127.93,6.8,2.9,120,22,27,,,1008.4,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,METAR,98.0
CWQS 180700Z AUTO 15019G28KT 08/02 RMK AO1 2PAST HR 8018 PK WND 15028/0657 SLP003 P0001 T00830015 50002,CWQS,2014-12-18T07:00:00Z,53.32,-132.77,8.3,1.5,150,19,28,,,1000.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,14.0
CWWL 180700Z AUTO 14012G23KT 06/03 RMK AO1 PK WND 15026/0648 SLP035 T00620032 58017,CWWL,2014-12-18T07:00:00Z,53.5,-130.63,6.2,3.2,140,12,23,,,1003.5,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.7,,,,,,,,,,,METAR,17.0
CWEK 180700Z AUTO 06028G33KT 05/ RMK AO1 PK WND 06037/0633 SLP053 T0053 57013,CWEK,2014-12-18T07:00:00Z,54.58,-130.7,5.3,,60,28,33,,,1005.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,METAR,8.0
CWME 180700Z AUTO 05018KT 03/02 RMK AO1 PK WND 05022/0616 SLP104 T00330016 56005,CWME,2014-12-18T07:00:00Z,52.18,-127.47,3.3,1.6,50,18,,,,1010.4,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,METAR,32.0
CTNK 180700Z AUTO 32002KT M05/M06 RMK AO1 2PAST HR SOG 16 2014 SLP134 P0001 T10531055 50002,CTNK,2014-12-18T07:00:00Z,45.53,-78.27,-5.3,-5.5,320,2,,,,1013.4,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,410.0
CZZJ 180700Z AUTO 27006KT M12/M13 RMK AO1 SOG 19 3002 SLP154 T11191133,CZZJ,2014-12-18T07:00:00Z,53.58,-116.47,-11.9,-13.3,270,6,,,,1015.4,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,927.0
CZRP 180700Z AUTO 28020KT M30/M32 RMK AO1 PK WND 30026/0631 SLP251 T12961315 53013,CZRP,2014-12-18T07:00:00Z,75.37,-105.72,-29.6,-31.5,280,20,,,,1025.1,,TRUE,TRUE,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,METAR,12.0
CZKD 180700Z AUTO 22005KT M16/M17 RMK AO1 SOG 35 8001 SLP211 T11561170,CZKD,2014-12-18T07:00:00Z,56.03,-96.52,-15.6,-17.0,220,5,,,,1021.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,183.0
CXYH 180700Z AUTO 34003KT M15/M16 RMK AO1 SOG 33 SLP056 T11481160,CXYH,2014-12-18T07:00:00Z,61.25,-123.75,-14.8,-16.0,340,3,,,,1005.6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,204.0
CXTO 180700Z AUTO 01/M04 RMK AO1 SLP159 T00051035 53009,CXTO,2014-12-18T07:00:00Z,43.67,-79.4,0.5,-3.5,,,,,,1015.9,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,113.0
CXRB 180700Z AUTO 33015G23KT M34/M38 RMK AO1 SOG 00 1006 PK WND 32023/0654 SLP188 T13431379,CXRB,2014-12-18T07:00:00Z,74.72,-94.98,-34.3,-37.9,330,15,23,,,1018.8,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,68.0
CXPC 180700Z AUTO M05/M07 RMK AO1 SLP157 T10471068 51014,CXPC,2014-12-18T07:00:00Z,45.35,-80.05,-4.7,-6.8,,,,,,1015.7,,TRUE,TRUE,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,METAR,176.0
TTCP 180700Z 00000KT 9999 FEW016 25/22 Q1012 NOSIG,TTCP,2014-12-18T07:00:00Z,11.15,-60.85,25.0,22.0,0,0,,6.21,29.88189,,,,,,TRUE,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
CWND 180700Z AUTO 30005KT M16/M18 RMK AO1 SLP044 T11621181 53001,CWND,2014-12-18T07:00:00Z,69.63,-135.43,-16.2,-18.1,300,5,,,,1004.4,,TRUE,TRUE,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,METAR,12.0
CWRY 180700Z AUTO 18003KT M12/M13 RMK AO1 SOG 13 0000 SLP164 T11201129,CWRY,2014-12-18T07:00:00Z,49.12,-112.03,-12.0,-12.9,180,3,,,,1016.4,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1050.0
CWZL 180700Z AUTO 16020KT 08/05 RMK AO1 PK WND 16024/0650 SLP026 T00750051 58017,CWZL,2014-12-18T07:00:00Z,53.03,-131.6,7.5,5.1,160,20,,,,1002.6,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.7,,,,,,,,,,,METAR,17.0
CWDO 180700Z AUTO 18004KT M03/M05 RMK AO1 SOG 03 6008 SLP192 T10281053,CWDO,2014-12-18T07:00:00Z,49.67,-54.78,-2.8,-5.3,180,4,,,,1019.2,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,92.0
CWRA 180700Z AUTO 13011KT 04/ RMK AO1 SLP184 T0039 56011,CWRA,2014-12-18T07:00:00Z,46.63,-53.07,3.9,,130,11,,,,1018.4,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,METAR,28.0
